filename,width,height,class,xmin,ymin,xmax,ymax
seq0357_jpg.rf.c3e0c8cd91a2b1b99d374b41bc333819.jpg,4908,3264,RBC,4442,2160,4584,2296
seq0357_jpg.rf.c3e0c8cd91a2b1b99d374b41bc333819.jpg,4908,3264,WBC,4771,2093,4877,2199
seq0404_jpg.rf.0e7ff27570ecbafa940399fd0f4af869.jpg,4908,3264,S-RBC,2437,1304,2566,1471
seq0404_jpg.rf.0e7ff27570ecbafa940399fd0f4af869.jpg,4908,3264,RBC,1,2240,110,2367
seq0404_jpg.rf.0e7ff27570ecbafa940399fd0f4af869.jpg,4908,3264,WBC,450,1997,567,2110
seq0404_jpg.rf.0e7ff27570ecbafa940399fd0f4af869.jpg,4908,3264,RBC,1330,510,1453,630
seq0404_jpg.rf.0e7ff27570ecbafa940399fd0f4af869.jpg,4908,3264,RBC,2387,2273,2523,2393
seq0404_jpg.rf.0e7ff27570ecbafa940399fd0f4af869.jpg,4908,3264,RBC,3166,1764,3288,1900
seq0404_jpg.rf.0e7ff27570ecbafa940399fd0f4af869.jpg,4908,3264,EPC,2468,2594,2643,2747
seq0404_jpg.rf.0e7ff27570ecbafa940399fd0f4af869.jpg,4908,3264,WBC,4583,3187,4721,3264
seq0387_jpg.rf.13054f268ea7556743eff7711bb13ae9.jpg,4908,3264,RBC,3551,81,3705,237
seq0387_jpg.rf.13054f268ea7556743eff7711bb13ae9.jpg,4908,3264,RBC,877,432,1003,563
seq0387_jpg.rf.13054f268ea7556743eff7711bb13ae9.jpg,4908,3264,RBC,728,402,856,555
seq0387_jpg.rf.13054f268ea7556743eff7711bb13ae9.jpg,4908,3264,RBC,1751,1355,1905,1491
seq0387_jpg.rf.13054f268ea7556743eff7711bb13ae9.jpg,4908,3264,RBC,518,1848,651,1973
seq0387_jpg.rf.13054f268ea7556743eff7711bb13ae9.jpg,4908,3264,WBC,4172,2568,4308,2702
seq0387_jpg.rf.13054f268ea7556743eff7711bb13ae9.jpg,4908,3264,WBC,1772,522,1908,648
seq0387_jpg.rf.13054f268ea7556743eff7711bb13ae9.jpg,4908,3264,RBC,4328,3086,4467,3211
seq0430_jpg.rf.98afaee50b5cdd197cef7d9695645b42.jpg,4908,3264,RBC,2678,1,2838,102
seq0430_jpg.rf.98afaee50b5cdd197cef7d9695645b42.jpg,4908,3264,RBC,1758,239,1898,392
seq0430_jpg.rf.98afaee50b5cdd197cef7d9695645b42.jpg,4908,3264,EPC,3710,2227,3955,2474
seq0464_jpg.rf.3b827e31832843f84b23af15e67bc98c.jpg,4908,3264,WBC,2990,1136,3121,1262
seq0464_jpg.rf.3b827e31832843f84b23af15e67bc98c.jpg,4908,3264,WBC,2448,449,2593,580
seq0464_jpg.rf.3b827e31832843f84b23af15e67bc98c.jpg,4908,3264,WBC,4169,2566,4314,2713
seq0464_jpg.rf.3b827e31832843f84b23af15e67bc98c.jpg,4908,3264,S-RBC,4562,625,4695,763
seq0464_jpg.rf.3b827e31832843f84b23af15e67bc98c.jpg,4908,3264,RBC,4655,1380,4810,1525
seq0464_jpg.rf.3b827e31832843f84b23af15e67bc98c.jpg,4908,3264,RBC,3621,1161,3764,1275
seq0464_jpg.rf.3b827e31832843f84b23af15e67bc98c.jpg,4908,3264,RBC,2419,2270,2552,2425
seq0464_jpg.rf.3b827e31832843f84b23af15e67bc98c.jpg,4908,3264,RBC,1414,1651,1564,1809
seq0540_jpg.rf.050df68dd8dec0a48a7fb8e810571372.jpg,4908,3264,RBC,2192,1570,2364,1732
seq0540_jpg.rf.050df68dd8dec0a48a7fb8e810571372.jpg,4908,3264,RBC,3512,3014,3664,3193
seq0540_jpg.rf.050df68dd8dec0a48a7fb8e810571372.jpg,4908,3264,WBC,2034,1423,2195,1571
seq0540_jpg.rf.050df68dd8dec0a48a7fb8e810571372.jpg,4908,3264,WBC,2103,3162,2277,3264
seq0437_jpg.rf.432c17619e0d5d8d2694e680bc94e50c.jpg,4908,3264,WBC,1848,1000,2060,1160
seq0437_jpg.rf.432c17619e0d5d8d2694e680bc94e50c.jpg,4908,3264,WBC,2204,1784,2360,1932
seq0437_jpg.rf.432c17619e0d5d8d2694e680bc94e50c.jpg,4908,3264,WBC,3280,1612,3460,1784
seq0437_jpg.rf.432c17619e0d5d8d2694e680bc94e50c.jpg,4908,3264,WBC,3756,1796,3912,1916
seq0437_jpg.rf.432c17619e0d5d8d2694e680bc94e50c.jpg,4908,3264,WBC,4604,864,4772,1016
seq0437_jpg.rf.432c17619e0d5d8d2694e680bc94e50c.jpg,4908,3264,WBC,4492,2888,4636,3052
seq0437_jpg.rf.432c17619e0d5d8d2694e680bc94e50c.jpg,4908,3264,RBC,3572,996,3728,1116
seq0437_jpg.rf.432c17619e0d5d8d2694e680bc94e50c.jpg,4908,3264,RBC,3312,380,3452,520
seq0437_jpg.rf.432c17619e0d5d8d2694e680bc94e50c.jpg,4908,3264,L-WBC,256,316,568,648
seq0454_jpg.rf.bf56cd6d264234c6255cafa374775140.jpg,4908,3264,RBC,3000,2016,3141,2171
seq0454_jpg.rf.bf56cd6d264234c6255cafa374775140.jpg,4908,3264,RBC,400,830,548,968
seq0454_jpg.rf.bf56cd6d264234c6255cafa374775140.jpg,4908,3264,RBC,410,1596,576,1713
seq0454_jpg.rf.bf56cd6d264234c6255cafa374775140.jpg,4908,3264,WBC,1783,451,1921,575
seq0454_jpg.rf.bf56cd6d264234c6255cafa374775140.jpg,4908,3264,WBC,541,1044,679,1171
seq0454_jpg.rf.bf56cd6d264234c6255cafa374775140.jpg,4908,3264,WBC,2493,2316,2628,2461
seq0454_jpg.rf.bf56cd6d264234c6255cafa374775140.jpg,4908,3264,L-WBC,2803,2765,3107,3044
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,L-WBC,869,1522,1234,1912
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,EPC,444,1382,689,1627
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,S-RBC,2969,413,3117,547
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,S-RBC,3714,468,3855,611
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,S-RBC,3526,1149,3652,1270
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,S-RBC,3633,2475,3726,2601
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,RBC,786,673,933,809
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,RBC,2293,1844,2419,1989
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,RBC,2743,1825,2871,1980
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,RBC,1857,2225,2021,2320
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,RBC,2200,2635,2360,2749
seq0450_jpg.rf.cbf68687df27c4aa4fa0d683f010a351.jpg,4908,3264,EPC,1600,96,1844,408
seq0501_jpg.rf.a14decb3169f8b59c1ba3b474b3cf292.jpg,4908,3264,S-RBC,2600,2007,2750,2172
seq0501_jpg.rf.a14decb3169f8b59c1ba3b474b3cf292.jpg,4908,3264,RBC,3635,2661,3788,2830
seq0501_jpg.rf.a14decb3169f8b59c1ba3b474b3cf292.jpg,4908,3264,RBC,4208,1426,4338,1584
seq0501_jpg.rf.a14decb3169f8b59c1ba3b474b3cf292.jpg,4908,3264,RBC,1,2353,119,2507
seq0501_jpg.rf.a14decb3169f8b59c1ba3b474b3cf292.jpg,4908,3264,L-WBC,2946,2491,3154,2672
seq0501_jpg.rf.a14decb3169f8b59c1ba3b474b3cf292.jpg,4908,3264,WBC,3796,1541,3954,1676
seq0501_jpg.rf.a14decb3169f8b59c1ba3b474b3cf292.jpg,4908,3264,WBC,4658,2422,4796,2580
seq0458_jpg.rf.bba4dacf9d76587df88b2a3b93dd432f.jpg,4908,3264,WBC,1272,1156,1412,1296
seq0458_jpg.rf.bba4dacf9d76587df88b2a3b93dd432f.jpg,4908,3264,WBC,4832,1852,4908,1984
seq0458_jpg.rf.bba4dacf9d76587df88b2a3b93dd432f.jpg,4908,3264,WBC,3896,1,4044,84
seq0458_jpg.rf.bba4dacf9d76587df88b2a3b93dd432f.jpg,4908,3264,WBC,3836,1840,3996,1984
seq0458_jpg.rf.bba4dacf9d76587df88b2a3b93dd432f.jpg,4908,3264,S-RBC,4152,1348,4284,1480
seq0458_jpg.rf.bba4dacf9d76587df88b2a3b93dd432f.jpg,4908,3264,S-RBC,4204,2544,4344,2676
seq0458_jpg.rf.bba4dacf9d76587df88b2a3b93dd432f.jpg,4908,3264,RBC,2132,120,2288,252
seq0458_jpg.rf.bba4dacf9d76587df88b2a3b93dd432f.jpg,4908,3264,RBC,3008,1,3148,116
seq0446_jpg.rf.da2e8bd308e585423ad53106bbe8e756.jpg,4908,3264,S-RBC,218,859,346,988
seq0446_jpg.rf.da2e8bd308e585423ad53106bbe8e756.jpg,4908,3264,S-RBC,571,1938,733,2066
seq0446_jpg.rf.da2e8bd308e585423ad53106bbe8e756.jpg,4908,3264,WBC,2858,1113,3005,1259
seq0446_jpg.rf.da2e8bd308e585423ad53106bbe8e756.jpg,4908,3264,WBC,2624,1578,2780,1719
seq0446_jpg.rf.da2e8bd308e585423ad53106bbe8e756.jpg,4908,3264,WBC,3115,1972,3283,2125
seq0446_jpg.rf.da2e8bd308e585423ad53106bbe8e756.jpg,4908,3264,RBC,2258,3097,2408,3238
seq0446_jpg.rf.da2e8bd308e585423ad53106bbe8e756.jpg,4908,3264,WBC,15,2641,158,2759
seq0446_jpg.rf.da2e8bd308e585423ad53106bbe8e756.jpg,4908,3264,RBC,1052,1,1199,69
seq0446_jpg.rf.da2e8bd308e585423ad53106bbe8e756.jpg,4908,3264,EPC,1081,776,1448,1254
seq0457_jpg.rf.5a8720a9ba51da69e378fdd837c46d5e.jpg,4908,3264,WBC,1227,1,1368,100
seq0457_jpg.rf.5a8720a9ba51da69e378fdd837c46d5e.jpg,4908,3264,WBC,2166,1878,2313,2008
seq0457_jpg.rf.5a8720a9ba51da69e378fdd837c46d5e.jpg,4908,3264,WBC,4310,1817,4457,1958
seq0457_jpg.rf.5a8720a9ba51da69e378fdd837c46d5e.jpg,4908,3264,WBC,3938,2656,4091,2794
seq0457_jpg.rf.5a8720a9ba51da69e378fdd837c46d5e.jpg,4908,3264,S-RBC,1538,2564,1666,2689
seq0457_jpg.rf.5a8720a9ba51da69e378fdd837c46d5e.jpg,4908,3264,S-RBC,1491,1378,1624,1511
seq0457_jpg.rf.5a8720a9ba51da69e378fdd837c46d5e.jpg,4908,3264,S-RBC,1202,1864,1343,2000
seq0457_jpg.rf.5a8720a9ba51da69e378fdd837c46d5e.jpg,4908,3264,RBC,330,6,468,136
seq0541_jpg.rf.ef36db65270e14fbc548970a7aaeb201.jpg,4908,3264,WBC,3208,1752,3352,1908
seq0541_jpg.rf.ef36db65270e14fbc548970a7aaeb201.jpg,4908,3264,WBC,2632,2364,2784,2496
seq0541_jpg.rf.ef36db65270e14fbc548970a7aaeb201.jpg,4908,3264,WBC,2812,3044,2964,3200
seq0541_jpg.rf.ef36db65270e14fbc548970a7aaeb201.jpg,4908,3264,WBC,1924,2376,2088,2536
seq0541_jpg.rf.ef36db65270e14fbc548970a7aaeb201.jpg,4908,3264,WBC,1592,2108,1784,2304
seq0541_jpg.rf.ef36db65270e14fbc548970a7aaeb201.jpg,4908,3264,RBC,2088,720,2248,888
seq0541_jpg.rf.ef36db65270e14fbc548970a7aaeb201.jpg,4908,3264,RBC,2492,224,2648,388
seq0481_jpg.rf.b7606e6ab89a01016d6e8d865a770195.jpg,4908,3264,RBC,3817,1893,3993,2070
seq0481_jpg.rf.b7606e6ab89a01016d6e8d865a770195.jpg,4908,3264,S-RBC,2205,861,2343,999
seq0481_jpg.rf.b7606e6ab89a01016d6e8d865a770195.jpg,4908,3264,WBC,608,1473,746,1596
seq0481_jpg.rf.b7606e6ab89a01016d6e8d865a770195.jpg,4908,3264,EPC,1,1749,340,2175
seq0481_jpg.rf.b7606e6ab89a01016d6e8d865a770195.jpg,4908,3264,WBC,2438,2980,2625,3149
seq0379_jpg.rf.668a8b23a9be971922f3407bae3878be.jpg,4908,3264,WBC,2434,732,2553,850
seq0379_jpg.rf.668a8b23a9be971922f3407bae3878be.jpg,4908,3264,L-WBC,4121,761,4550,1117
seq0379_jpg.rf.668a8b23a9be971922f3407bae3878be.jpg,4908,3264,WBC,824,1861,958,1984
seq0379_jpg.rf.668a8b23a9be971922f3407bae3878be.jpg,4908,3264,RBC,3903,397,4055,526
seq0379_jpg.rf.668a8b23a9be971922f3407bae3878be.jpg,4908,3264,RBC,4661,1395,4800,1539
seq0379_jpg.rf.668a8b23a9be971922f3407bae3878be.jpg,4908,3264,S-RBC,2821,1705,2947,1824
seq0399_jpg.rf.13da028934be5a93749053a73f63b75a.jpg,4908,3264,L-WBC,4696,1552,4908,1768
seq0399_jpg.rf.13da028934be5a93749053a73f63b75a.jpg,4908,3264,WBC,2870,2718,3018,2854
seq0399_jpg.rf.13da028934be5a93749053a73f63b75a.jpg,4908,3264,WBC,1396,436,1542,574
seq0399_jpg.rf.13da028934be5a93749053a73f63b75a.jpg,4908,3264,EPC,266,524,486,754
seq0399_jpg.rf.13da028934be5a93749053a73f63b75a.jpg,4908,3264,RBC,322,1052,458,1184
seq0399_jpg.rf.13da028934be5a93749053a73f63b75a.jpg,4908,3264,RBC,4140,1908,4246,2023
seq0399_jpg.rf.13da028934be5a93749053a73f63b75a.jpg,4908,3264,WBC,3424,771,3522,873
seq0399_jpg.rf.13da028934be5a93749053a73f63b75a.jpg,4908,3264,RBC,3392,1256,3500,1360

seq0467_jpg.rf.c24218f2d9e290dba1eb62af04ccd251.jpg,4908,3264,RBC,3903,2271,4059,2409
seq0467_jpg.rf.c24218f2d9e290dba1eb62af04ccd251.jpg,4908,3264,S-RBC,3779,527,3917,675
seq0467_jpg.rf.c24218f2d9e290dba1eb62af04ccd251.jpg,4908,3264,WBC,4476,1016,4603,1130
seq0467_jpg.rf.c24218f2d9e290dba1eb62af04ccd251.jpg,4908,3264,S-RBC,3355,1361,3493,1499
seq0471_jpg.rf.9c6575e21ca582c731a9339e2ca39307.jpg,4908,3264,WBC,1544,2345,1685,2473
seq0471_jpg.rf.9c6575e21ca582c731a9339e2ca39307.jpg,4908,3264,RBC,1240,1264,1381,1423
seq0471_jpg.rf.9c6575e21ca582c731a9339e2ca39307.jpg,4908,3264,S-RBC,3276,732,3413,845
seq0471_jpg.rf.9c6575e21ca582c731a9339e2ca39307.jpg,4908,3264,RBC,4558,809,4704,964
seq0471_jpg.rf.9c6575e21ca582c731a9339e2ca39307.jpg,4908,3264,RBC,4242,1892,4355,1995
seq0471_jpg.rf.9c6575e21ca582c731a9339e2ca39307.jpg,4908,3264,WBC,4779,3061,4908,3200
seq0471_jpg.rf.9c6575e21ca582c731a9339e2ca39307.jpg,4908,3264,RBC,2371,2987,2529,3118
seq0471_jpg.rf.9c6575e21ca582c731a9339e2ca39307.jpg,4908,3264,RBC,3196,2466,3320,2572
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,S-RBC,2602,114,2722,206
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,S-RBC,4490,2249,4630,2340
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,S-RBC,1210,297,1322,417
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,RBC,745,1026,888,1154
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,RBC,939,2986,1073,3120
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,RBC,2210,1774,2356,1917
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,RBC,4493,1583,4630,1706
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,RBC,2605,777,2745,917
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,L-WBC,3113,254,3268,420
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,WBC,2230,2443,2379,2586
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,WBC,4350,2203,4482,2329
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,WBC,873,2249,1028,2397
seq0435_jpg.rf.e6e78cc2227645febceea414409addb0.jpg,4908,3264,WBC,1702,1503,1888,1629
seq0477_jpg.rf.dd5a5d72a8608d39da178575529d809a.jpg,4908,3264,L-WBC,2277,1393,2534,1632
seq0477_jpg.rf.dd5a5d72a8608d39da178575529d809a.jpg,4908,3264,EPC,2829,1880,3042,2101
seq0477_jpg.rf.dd5a5d72a8608d39da178575529d809a.jpg,4908,3264,WBC,1969,714,2138,867
seq0477_jpg.rf.dd5a5d72a8608d39da178575529d809a.jpg,4908,3264,RBC,3129,910,3282,1058
seq0477_jpg.rf.dd5a5d72a8608d39da178575529d809a.jpg,4908,3264,WBC,3087,2889,3252,3031
seq0477_jpg.rf.dd5a5d72a8608d39da178575529d809a.jpg,4908,3264,RBC,4029,2925,4171,3070
seq0477_jpg.rf.dd5a5d72a8608d39da178575529d809a.jpg,4908,3264,RBC,4213,2244,4339,2360
seq0477_jpg.rf.dd5a5d72a8608d39da178575529d809a.jpg,4908,3264,WBC,1718,2949,1846,3074
seq0386_jpg.rf.c60a0f6ba225fcec55587514853645e6.jpg,4908,3264,WBC,3188,1113,3304,1229
seq0386_jpg.rf.c60a0f6ba225fcec55587514853645e6.jpg,4908,3264,WBC,1153,167,1302,315
seq0386_jpg.rf.c60a0f6ba225fcec55587514853645e6.jpg,4908,3264,WBC,2064,1183,2210,1329
seq0386_jpg.rf.c60a0f6ba225fcec55587514853645e6.jpg,4908,3264,WBC,1685,2253,1842,2407
seq0386_jpg.rf.c60a0f6ba225fcec55587514853645e6.jpg,4908,3264,WBC,307,3072,458,3207
seq0386_jpg.rf.c60a0f6ba225fcec55587514853645e6.jpg,4908,3264,RBC,3610,3029,3753,3158
seq0386_jpg.rf.c60a0f6ba225fcec55587514853645e6.jpg,4908,3264,RBC,4856,2407,4908,2534
seq0386_jpg.rf.c60a0f6ba225fcec55587514853645e6.jpg,4908,3264,WBC,2858,3196,3007,3264
seq0386_jpg.rf.c60a0f6ba225fcec55587514853645e6.jpg,4908,3264,WBC,2197,1330,2303,1473

seq0530_jpg.rf.f9909f3e7db426d8951f745086d137e7.jpg,4908,3264,RBC,3419,1256,3585,1407
seq0530_jpg.rf.f9909f3e7db426d8951f745086d137e7.jpg,4908,3264,WBC,3233,1756,3385,1900
seq0530_jpg.rf.f9909f3e7db426d8951f745086d137e7.jpg,4908,3264,S-RBC,4759,337,4907,481
seq0530_jpg.rf.f9909f3e7db426d8951f745086d137e7.jpg,4908,3264,RBC,948,663,1089,833
seq0530_jpg.rf.f9909f3e7db426d8951f745086d137e7.jpg,4908,3264,RBC,759,433,941,570
seq0530_jpg.rf.f9909f3e7db426d8951f745086d137e7.jpg,4908,3264,WBC,1263,959,1404,1104
seq0530_jpg.rf.f9909f3e7db426d8951f745086d137e7.jpg,4908,3264,WBC,315,952,467,1085
seq0530_jpg.rf.f9909f3e7db426d8951f745086d137e7.jpg,4908,3264,WBC,19,1289,167,1430
seq0548_jpg.rf.7998c59b2a85ec761522000f85d6511e.jpg,4908,3264,RBC,2956,1606,3103,1741
seq0548_jpg.rf.7998c59b2a85ec761522000f85d6511e.jpg,4908,3264,RBC,3129,401,3269,527
seq0548_jpg.rf.7998c59b2a85ec761522000f85d6511e.jpg,4908,3264,RBC,2338,919,2495,1062
seq0548_jpg.rf.7998c59b2a85ec761522000f85d6511e.jpg,4908,3264,RBC,1682,1,1816,93
seq0548_jpg.rf.7998c59b2a85ec761522000f85d6511e.jpg,4908,3264,WBC,3351,593,3508,732
seq0548_jpg.rf.7998c59b2a85ec761522000f85d6511e.jpg,4908,3264,WBC,982,1893,1147,2071
seq0548_jpg.rf.7998c59b2a85ec761522000f85d6511e.jpg,4908,3264,WBC,1512,1606,1690,1771
seq0548_jpg.rf.7998c59b2a85ec761522000f85d6511e.jpg,4908,3264,WBC,2335,1975,2492,2119
seq0483_jpg.rf.c1fe42c80b7c42a2f46ecb9e316ca365.jpg,4908,3264,S-RBC,3285,1303,3430,1440
seq0483_jpg.rf.c1fe42c80b7c42a2f46ecb9e316ca365.jpg,4908,3264,RBC,3308,1909,3453,2066
seq0483_jpg.rf.c1fe42c80b7c42a2f46ecb9e316ca365.jpg,4908,3264,EPC,3970,2026,4365,2431
seq0483_jpg.rf.c1fe42c80b7c42a2f46ecb9e316ca365.jpg,4908,3264,WBC,4079,2946,4219,3083
seq0483_jpg.rf.c1fe42c80b7c42a2f46ecb9e316ca365.jpg,4908,3264,WBC,42,291,145,389
seq0483_jpg.rf.c1fe42c80b7c42a2f46ecb9e316ca365.jpg,4908,3264,EPC,4542,208,4859,502
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,WBC,2553,1447,2690,1577
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,WBC,1907,380,2030,510
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,L-WBC,1107,737,1350,940
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,S-RBC,83,1870,230,2027
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,WBC,17,3150,170,3264
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,RBC,2610,2923,2750,3040
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,RBC,2080,3167,2230,3264
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,S-RBC,3407,1677,3553,1810
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,S-RBC,4437,610,4593,753
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,WBC,4770,570,4900,707
seq0433_jpg.rf.d49708b04e13ccd8f0f341ff16a98d84.jpg,4908,3264,WBC,1321,785,1477,902
seq0526_jpg.rf.6390a8210150392b36df46fd1e366520.jpg,4908,3264,EPC,2681,1854,3275,2420
seq0526_jpg.rf.6390a8210150392b36df46fd1e366520.jpg,4908,3264,RBC,3840,1311,3981,1461
seq0526_jpg.rf.6390a8210150392b36df46fd1e366520.jpg,4908,3264,S-RBC,2707,625,2864,749
seq0526_jpg.rf.6390a8210150392b36df46fd1e366520.jpg,4908,3264,RBC,2873,454,3016,584
seq0526_jpg.rf.6390a8210150392b36df46fd1e366520.jpg,4908,3264,RBC,1508,1701,1664,1867
seq0526_jpg.rf.6390a8210150392b36df46fd1e366520.jpg,4908,3264,RBC,1512,6,1682,119
seq0365_jpg.rf.063e3e863360de0351ec557e0b478fa0.jpg,4908,3264,WBC,2445,494,2575,613
seq0365_jpg.rf.063e3e863360de0351ec557e0b478fa0.jpg,4908,3264,L-WBC,1904,350,2210,637
seq0365_jpg.rf.063e3e863360de0351ec557e0b478fa0.jpg,4908,3264,WBC,1510,348,1702,531
seq0365_jpg.rf.063e3e863360de0351ec557e0b478fa0.jpg,4908,3264,WBC,1515,1421,1667,1561
seq0365_jpg.rf.063e3e863360de0351ec557e0b478fa0.jpg,4908,3264,WBC,1,950,83,1099
seq0365_jpg.rf.063e3e863360de0351ec557e0b478fa0.jpg,4908,3264,WBC,202,1415,340,1550
seq0365_jpg.rf.063e3e863360de0351ec557e0b478fa0.jpg,4908,3264,WBC,596,1672,742,1799
seq0365_jpg.rf.063e3e863360de0351ec557e0b478fa0.jpg,4908,3264,WBC,4718,1775,4877,1918
seq0365_jpg.rf.063e3e863360de0351ec557e0b478fa0.jpg,4908,3264,S-RBC,4515,2131,4645,2275
seq0405_jpg.rf.71f814743d24e3791f6ebc0945e43281.jpg,4908,3264,RBC,2700,1362,2822,1481
seq0405_jpg.rf.71f814743d24e3791f6ebc0945e43281.jpg,4908,3264,RBC,177,1802,300,1944
seq0405_jpg.rf.71f814743d24e3791f6ebc0945e43281.jpg,4908,3264,RBC,2652,2576,2787,2709
seq0405_jpg.rf.71f814743d24e3791f6ebc0945e43281.jpg,4908,3264,RBC,3219,2673,3384,2799
seq0405_jpg.rf.71f814743d24e3791f6ebc0945e43281.jpg,4908,3264,RBC,4348,1738,4513,1857
seq0405_jpg.rf.71f814743d24e3791f6ebc0945e43281.jpg,4908,3264,WBC,3644,1598,3780,1737
seq0405_jpg.rf.71f814743d24e3791f6ebc0945e43281.jpg,4908,3264,WBC,4356,2646,4478,2771
seq0405_jpg.rf.71f814743d24e3791f6ebc0945e43281.jpg,4908,3264,WBC,2539,2985,2683,3120
seq0405_jpg.rf.71f814743d24e3791f6ebc0945e43281.jpg,4908,3264,WBC,1949,1605,2085,1729
seq0405_jpg.rf.71f814743d24e3791f6ebc0945e43281.jpg,4908,3264,WBC,2254,122,2383,244
seq0445_jpg.rf.6617e8d6e2468cd9094f4e467349c060.jpg,4908,3264,S-RBC,1238,1002,1373,1152
seq0445_jpg.rf.6617e8d6e2468cd9094f4e467349c060.jpg,4908,3264,RBC,1,1479,83,1607
seq0445_jpg.rf.6617e8d6e2468cd9094f4e467349c060.jpg,4908,3264,WBC,2445,154,2588,272
seq0445_jpg.rf.6617e8d6e2468cd9094f4e467349c060.jpg,4908,3264,WBC,2948,739,3088,874
seq0445_jpg.rf.6617e8d6e2468cd9094f4e467349c060.jpg,4908,3264,RBC,3960,969,4095,1117
seq0539_jpg.rf.22e618a39a359f439219231905e83c8d.jpg,4908,3264,S-RBC,3422,677,3554,832
seq0539_jpg.rf.22e618a39a359f439219231905e83c8d.jpg,4908,3264,WBC,3294,464,3431,595
seq0539_jpg.rf.22e618a39a359f439219231905e83c8d.jpg,4908,3264,WBC,3758,1164,3908,1323
seq0539_jpg.rf.22e618a39a359f439219231905e83c8d.jpg,4908,3264,RBC,294,518,435,668
seq0539_jpg.rf.22e618a39a359f439219231905e83c8d.jpg,4908,3264,EPC,1,1114,190,1414
seq0539_jpg.rf.22e618a39a359f439219231905e83c8d.jpg,4908,3264,WBC,1,1945,113,2100
seq0539_jpg.rf.22e618a39a359f439219231905e83c8d.jpg,4908,3264,RBC,2163,1968,2313,2104
seq0539_jpg.rf.22e618a39a359f439219231905e83c8d.jpg,4908,3264,RBC,2154,2836,2308,2964
seq0539_jpg.rf.22e618a39a359f439219231905e83c8d.jpg,4908,3264,RBC,4858,332,4908,477
seq0535_jpg.rf.582c8d704a6cfef473f86c711ab6b2be.jpg,4908,3264,RBC,667,1619,796,1741
seq0535_jpg.rf.582c8d704a6cfef473f86c711ab6b2be.jpg,4908,3264,RBC,126,1574,289,1711
seq0535_jpg.rf.582c8d704a6cfef473f86c711ab6b2be.jpg,4908,3264,RBC,2470,1185,2633,1367
seq0535_jpg.rf.582c8d704a6cfef473f86c711ab6b2be.jpg,4908,3264,RBC,3167,1174,3300,1311
seq0535_jpg.rf.582c8d704a6cfef473f86c711ab6b2be.jpg,4908,3264,RBC,4600,2348,4774,2493
seq0535_jpg.rf.582c8d704a6cfef473f86c711ab6b2be.jpg,4908,3264,WBC,2800,785,2937,922
seq0535_jpg.rf.582c8d704a6cfef473f86c711ab6b2be.jpg,4908,3264,S-RBC,2152,1600,2322,1774
